loss,mae,val_loss,val_mae,learning_rate
0.43911170959472656,0.5021129846572876,0.29560139775276184,0.43136945366859436,0.0010000000474974513
0.4439697563648224,0.5057801008224487,0.3042517900466919,0.4402238726615906,0.0010000000474974513
0.4311671555042267,0.4952314794063568,0.30073514580726624,0.42950883507728577,0.0010000000474974513
0.44267764687538147,0.5014712810516357,0.28985831141471863,0.4231739044189453,0.0010000000474974513
0.4433194398880005,0.500690221786499,0.2982299029827118,0.42878904938697815,0.0010000000474974513
0.4214452803134918,0.4878866374492645,0.30659937858581543,0.43667685985565186,0.0010000000474974513
0.4474029242992401,0.4998180866241455,0.2894209921360016,0.42366400361061096,0.0010000000474974513
0.4269225299358368,0.49374091625213623,0.28140175342559814,0.41318196058273315,0.0010000000474974513
0.41762086749076843,0.48871615529060364,0.2843107283115387,0.4180334806442261,0.0010000000474974513
0.4263872504234314,0.4901268184185028,0.2852693796157837,0.41705504059791565,0.0010000000474974513
0.42718690633773804,0.4947856068611145,0.29197877645492554,0.4270726144313812,0.0010000000474974513
0.4393961429595947,0.49743539094924927,0.28660839796066284,0.42207422852516174,0.0010000000474974513
0.4254710078239441,0.49193307757377625,0.2841697931289673,0.4204479455947876,0.0010000000474974513
0.4226270020008087,0.49129369854927063,0.3041002154350281,0.437931090593338,0.0010000000474974513
0.42488202452659607,0.4871445298194885,0.28733134269714355,0.4196493625640869,0.0010000000474974513
0.4301946759223938,0.4922669231891632,0.2910356819629669,0.42641326785087585,0.0010000000474974513
0.43804994225502014,0.49785542488098145,0.29650548100471497,0.4307118356227875,0.0010000000474974513
0.4212496876716614,0.48727893829345703,0.2857929766178131,0.4207068681716919,0.0010000000474974513
0.43984416127204895,0.49797916412353516,0.285830557346344,0.4201359152793884,0.0005000000237487257
0.42288270592689514,0.4874027967453003,0.28820058703422546,0.4231739640235901,0.0005000000237487257
0.42014172673225403,0.48849520087242126,0.27243614196777344,0.4063139855861664,0.0005000000237487257
0.4261530041694641,0.49060577154159546,0.28613829612731934,0.4211391508579254,0.0005000000237487257
0.4349466562271118,0.5001171231269836,0.2785540521144867,0.4133028984069824,0.0005000000237487257
0.4203855097293854,0.4846322536468506,0.27814531326293945,0.41294166445732117,0.0005000000237487257
0.4241883158683777,0.4922550618648529,0.2771109342575073,0.4126887023448944,0.0005000000237487257
0.4188409149646759,0.4852144122123718,0.27324891090393066,0.4075655937194824,0.0005000000237487257
0.42848753929138184,0.4905816316604614,0.27468132972717285,0.408251017332077,0.0005000000237487257
0.4092037081718445,0.47937366366386414,0.2786843776702881,0.41413557529449463,0.0005000000237487257
0.43972283601760864,0.4958144724369049,0.2846948504447937,0.41874203085899353,0.0005000000237487257
0.42978784441947937,0.4958055913448334,0.28641748428344727,0.42108675837516785,0.0005000000237487257
0.4461100399494171,0.5038774609565735,0.28228864073753357,0.416319876909256,0.0005000000237487257
0.41748589277267456,0.48549506068229675,0.28621894121170044,0.4201139211654663,0.0002500000118743628
0.4198262393474579,0.4882650375366211,0.28302475810050964,0.4160894453525543,0.0002500000118743628
0.44066765904426575,0.49530357122421265,0.2832298278808594,0.41667675971984863,0.0002500000118743628
0.4217386245727539,0.48610639572143555,0.284106969833374,0.41617685556411743,0.0002500000118743628
0.42587292194366455,0.48816707730293274,0.2844054102897644,0.41756460070610046,0.0002500000118743628
0.41709157824516296,0.481192946434021,0.282213032245636,0.4157875180244446,0.0002500000118743628
0.4235087037086487,0.48753654956817627,0.28354352712631226,0.4178031384944916,0.0002500000118743628
0.41787150502204895,0.4847481846809387,0.27935272455215454,0.4131401479244232,0.0002500000118743628
0.4292788505554199,0.489999383687973,0.28118830919265747,0.4151194989681244,0.0002500000118743628
0.42835092544555664,0.49112221598625183,0.28130894899368286,0.4151534140110016,0.0002500000118743628
