src,dst,proto,sport,dport,bytes,pkts,duration,iat_mean,iat_std,label
192.168.15.2,151.101.249.140,TCP,51442,443,644,10,170.90666699409485,18.98962966601054,28.508769118632685,0
192.168.15.1,192.168.15.2,DNS,53,33205,554,2,0.00030493736267089844,0.00030493736267089844,,0
192.168.15.2,142.251.134.42,TCP,48898,443,338,5,0.192763090133667,0.04819077253341675,0.03916500800367779,0
151.101.249.140,192.168.15.2,TCP,443,51442,2240,12,170.8894591331482,15.535405375740744,26.626552070558436,0
192.168.15.2,151.101.249.140,TLS,51442,443,1518,8,170.86979794502258,24.409971135003225,30.4785283133904,0
142.251.134.42,192.168.15.2,TCP,443,48898,332,5,0.19002604484558105,0.047506511211395264,0.026239974408687146,0
192.168.15.2,142.251.134.42,TLS,48898,443,3171,4,0.16452717781066895,0.05484239260355631,0.04749565657027307,0
151.101.249.140,192.168.15.2,TLS,443,51442,3367,6,170.86871314048767,34.173742628097536,31.25556915918115,0
20.189.172.32,192.168.15.2,TLS,443,40020,2503,6,0.4004049301147461,0.08008098602294922,0.1093559741392115,0
20.189.172.32,192.168.15.2,TLS,443,40018,2503,6,0.4049489498138428,0.08098978996276855,0.11065020445588225,0
142.251.134.42,192.168.15.2,TLS,443,48898,1504,3,0.08169198036193848,0.04084599018096924,0.05773393320198095,0
192.168.15.2,192.168.15.1,DNS,50767,53,150,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,50767,586,2,0.00030112266540527344,0.00030112266540527344,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:845::200e,TCP,39072,443,69926,813,3.562717914581299,0.00438758363864692,0.08551379085444959,0
2800:3f0:4001:845::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,39072,1172052,902,3.54353404045105,0.003932890166982297,0.07761601863832913,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:845::200e,TLS,39072,443,7453,21,3.5237700939178467,0.17618850469589234,0.5157159392914592,0
2800:3f0:4001:845::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,39072,1307833,963,3.449065923690796,0.0035853076129841953,0.07833387578805442,0
192.168.15.2,192.168.15.1,DNS,47298,53,150,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,47298,592,2,0.00023293495178222656,0.00023293495178222656,,0
192.168.15.2,192.168.15.1,DNS,38174,53,150,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,55930,53,148,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,47716,53,154,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,44089,53,146,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,53328,53,142,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,50796,53,144,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,38174,592,2,0.00023984909057617188,0.00023984909057617188,,0
192.168.15.1,192.168.15.2,DNS,53,55930,192,2,0.0002429485321044922,0.0002429485321044922,,0
192.168.15.1,192.168.15.2,DNS,53,47716,198,2,0.00017595291137695312,0.00017595291137695312,,0
192.168.15.1,192.168.15.2,DNS,53,44089,280,2,0.00015783309936523438,0.00015783309936523438,,0
192.168.15.1,192.168.15.2,DNS,53,53328,510,2,0.00018715858459472656,0.00018715858459472656,,0
192.168.15.1,192.168.15.2,DNS,53,50796,188,2,0.00011587142944335938,0.00011587142944335938,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:845::200e,QUIC,38247,443,554031,829,172.3499298095703,0.20815208914199312,1.136343581773733,0
2800:3f0:4001:845::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,38247,728377,941,166.91207814216614,0.1775660405767725,1.059757920323935,0
192.168.15.2,192.168.15.1,DNS,37359,53,142,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,37359,510,2,0.000202178955078125,0.000202178955078125,,0
192.168.15.2,192.168.15.1,DNS,52693,53,160,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:814::2016,QUIC,55089,443,13242,93,52.729196071624756,0.5731434355611387,3.592773846561316,0
192.168.15.1,192.168.15.2,DNS,53,52693,204,2,0.0001709461212158203,0.0001709461212158203,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::200a,QUIC,35330,443,4091,20,16.552356958389282,0.8711766820204886,3.7272323072476703,0
2800:3f0:4001:836::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,35330,27639,33,16.555543899536133,0.5173607468605042,2.8748037009376253,0
2800:3f0:4001:814::2016,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,55089,614033,459,52.72898888587952,0.11512879669406008,1.6188297741743678,0
192.168.15.2,192.168.15.1,DNS,59243,53,154,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,59243,198,2,0.000209808349609375,0.000209808349609375,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::2003,QUIC,58522,443,2125,7,0.10972404479980469,0.01828734079996745,0.01736895363776826,0
2800:3f0:4001:81c::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,58522,7071,9,0.0905299186706543,0.011316239833831787,0.01768515232711333,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:801::2002,QUIC,45525,443,2995,12,0.28373098373413086,0.025793725794011898,0.024417508284722632,0
2800:3f0:4001:801::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,45525,5174,13,0.21272611618041992,0.017727176348368328,0.017380665210999985,0
192.168.15.2,192.168.15.1,DNS,38201,53,148,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,38201,192,2,0.00020313262939453125,0.00020313262939453125,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,QUIC,60182,443,3464,16,2.4955408573150635,0.1663693904876709,0.5266773274004812,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,60182,28787,28,2.431187868118286,0.09004399511549208,0.39954639449405077,0
192.168.15.2,192.168.15.1,DNS,41806,53,146,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,41806,286,2,0.0003170967102050781,0.0003170967102050781,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::2001,QUIC,43433,443,12921,58,50.389622926712036,0.8840284723984567,3.628490025734462,0
2800:3f0:4001:816::2001,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,43433,114542,111,50.38626980781555,0.45805699825286866,2.6414622630368703,0
192.168.15.2,192.168.15.1,DNS,40239,53,154,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,58021,53,146,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,58472,53,156,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,34113,53,140,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.2,192.168.15.1,DNS,40870,53,152,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,59714,53,148,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,59674,53,316,4,20.968196153640747,6.989398717880249,12.105988325335197,0
192.168.15.1,192.168.15.2,DNS,53,40239,576,2,0.00028014183044433594,0.00028014183044433594,,0
192.168.15.1,192.168.15.2,DNS,53,58021,252,2,0.00022602081298828125,0.00022602081298828125,,0
192.168.15.1,192.168.15.2,DNS,53,58472,394,2,0.0002338886260986328,0.0002338886260986328,,0
192.168.15.1,192.168.15.2,DNS,53,34113,156,2,0.00014495849609375,0.00014495849609375,,0
192.168.15.1,192.168.15.2,DNS,53,40870,270,2,0.00013685226440429688,0.00013685226440429688,,0
192.168.15.1,192.168.15.2,DNS,53,59714,234,2,0.00014090538024902344,0.00014090538024902344,,0
192.168.15.1,192.168.15.2,DNS,53,59674,448,4,20.98071002960205,6.993570009867351,12.112902467831656,0
192.168.15.2,192.168.15.1,DNS,54979,53,70,1,0.0,0.0,,0
192.168.15.1,192.168.15.2,DNS,53,54979,86,1,0.0,0.0,,0
192.168.15.2,20.201.28.151,TCP,41090,443,578,9,5.136847972869873,0.6421059966087341,1.7614089955949324,0
20.201.28.151,192.168.15.2,TCP,443,41090,1828,6,5.104491949081421,1.0208983898162842,2.200362036698723,0
192.168.15.2,20.201.28.151,TLS,41090,443,1475,6,5.069931983947754,1.0139863967895508,2.228916606772808,0
20.201.28.151,192.168.15.2,TLS,443,41090,2813,7,5.069429874420166,0.8449049790700277,2.0358874531089786,0
192.168.15.2,192.168.15.1,DNS,51763,53,154,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,51763,198,2,0.00024199485778808594,0.00024199485778808594,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,QUIC,44537,443,3450,15,0.22417998313903809,0.01601285593850272,0.01603976153437309,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,44537,8423,14,0.1833629608154297,0.014104843139648438,0.016710632843411878,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TCP,49082,443,1040,12,168.2671501636505,15.297013651240956,26.187238495167936,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,49082,3370,11,168.24265885353088,16.82426588535309,37.34005476846307,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TLS,49082,443,1681,8,168.17061710357666,24.024373871939524,29.972355823893224,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,49082,2940,6,117.7011411190033,23.54022822380066,32.09844165091299,0
192.168.15.2,192.168.15.1,DNS,34562,53,140,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,34562,254,2,0.00022792816162109375,0.00022792816162109375,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2003,TCP,35742,80,2502,29,168.1088900566101,6.003888930593218,4.643342725128475,0
2800:3f0:4001:817::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,80,35742,2330,27,168.08945393562317,6.464978997523968,4.597251518808247,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2003,OCSP,35742,80,5888,11,146.19254398345947,14.619254398345948,16.85048268139045,0
2800:3f0:4001:817::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,OCSP,80,35742,13076,11,146.19431400299072,14.619431400299073,16.849309430153117,0
192.168.15.2,192.168.15.1,DNS,55043,53,138,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,60294,53,138,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,41945,53,138,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,55043,182,2,0.0003268718719482422,0.0003268718719482422,,0
192.168.15.1,192.168.15.2,DNS,53,41945,182,2,0.00032401084899902344,0.00032401084899902344,,0
192.168.15.1,192.168.15.2,DNS,53,60294,182,2,0.00031495094299316406,0.00031495094299316406,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83a::2005,TCP,60376,443,954,11,167.71332597732544,16.771332597732545,27.051752889122373,0
2800:3f0:4001:83a::2005,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,60376,3456,12,167.69169998168945,15.244699998335404,50.505273973756616,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83a::2005,TLS,60376,443,2218,10,167.6209409236908,18.6245489915212,28.00809345796868,0
2800:3f0:4001:83a::2005,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,60376,3732,9,117.14854598045349,14.643568247556686,27.107425208509095,0
192.168.15.2,192.168.15.1,DNS,51577,53,150,2,2.86102294921875e-06,2.86102294921875e-06,,0
192.168.15.1,192.168.15.2,DNS,53,51577,194,2,0.003821849822998047,0.003821849822998047,,0
192.168.15.2,192.168.15.1,DNS,53114,53,150,2,1.3113021850585938e-05,1.3113021850585938e-05,,0
192.168.15.2,192.168.15.1,DNS,45535,53,170,2,9.5367431640625e-07,9.5367431640625e-07,,0
192.168.15.2,192.168.15.1,DNS,45886,53,150,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,35476,53,150,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,43276,53,150,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,53114,194,2,0.0008189678192138672,0.0008189678192138672,,0
192.168.15.1,192.168.15.2,DNS,53,45535,272,2,0.0010180473327636719,0.0010180473327636719,,0
192.168.15.1,192.168.15.2,DNS,53,45886,194,2,0.00019812583923339844,0.00019812583923339844,,0
192.168.15.1,192.168.15.2,DNS,53,35476,194,2,0.00021696090698242188,0.00021696090698242188,,0
192.168.15.1,192.168.15.2,DNS,53,43276,236,2,0.0002300739288330078,0.0002300739288330078,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:808::2003,QUIC,43426,443,10764,41,34.537415981292725,0.8634353995323181,4.036946365513926,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80a::2005,TCP,42946,443,409612,1444,167.53559398651123,0.11610228273493502,2.2515599918348457,0
192.168.15.2,192.168.15.1,DNS,48441,53,154,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,48441,198,2,0.00019693374633789062,0.00019693374633789062,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::2003,QUIC,59628,443,4203,16,9.121083974838257,0.6080722649892171,2.2148915020277475,0
2800:3f0:4001:80a::2005,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,42946,1672660,1498,167.51413583755493,0.11189989033904806,2.1990161442238567,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80a::2005,TLS,42946,443,268357,334,167.4356610774994,0.5028097930255236,4.646856157396389,0
2800:3f0:4001:808::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,43426,48320,61,34.48987007141113,0.5748311678568522,3.3143251485748433,0
2800:3f0:4001:81c::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,59628,7505,15,9.072391033172607,0.6480279309409005,2.305720712642877,0
2800:3f0:4001:80a::2005,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,42946,2343216,1888,123.41378211975098,0.06540211029133597,1.680363381016677,0
192.168.15.2,192.168.15.1,DNS,60758,53,150,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,60758,194,2,0.00023794174194335938,0.00023794174194335938,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:808::2003,QUIC,36653,443,2593,10,0.16206717491149902,0.018007463879055448,0.014959169137703903,0
192.168.15.2,192.168.15.1,DNS,60319,53,170,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,60319,314,2,0.00023698806762695312,0.00023698806762695312,,0
2800:3f0:4001:808::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,36653,7272,11,0.1399550437927246,0.013995504379272461,0.017051867029464717,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::2001,QUIC,59713,443,3533,15,8.117520093917847,0.5798228638512748,1.45934606380942,0
2800:3f0:4001:844::2001,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,59713,12776,15,8.099217176437378,0.5785155126026699,1.4688565888319824,0
192.168.15.2,192.168.15.1,DNS,45749,53,176,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,55821,53,150,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,55821,256,2,0.00018906593322753906,0.00018906593322753906,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83c::200e,QUIC,52613,443,5179,14,7.4496910572052,0.5730531582465539,1.9978592247954434,0
192.168.15.1,192.168.15.2,DNS,53,45749,220,2,0.00015115737915039062,0.00015115737915039062,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,QUIC,47248,443,22609,51,9.945435047149658,0.19890870094299318,0.5411761465544712,0
2800:3f0:4001:83c::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,52613,23573,25,7.472493886947632,0.3113539119561513,1.4760348590234067,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,47248,27095,52,9.906322956085205,0.19424162658990599,0.5442254554241835,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,TCP,48482,443,1212,14,166.18820595741272,12.78370815057021,24.388293533166262,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,48482,8546,15,166.17183709144592,11.86941693510328,31.61873177219313,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,TLS,48482,443,1692,8,166.1055929660797,23.729370423725673,29.76684870228754,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,48482,3650,6,117.66023278236389,23.53204655647278,32.21279351286846,0
192.168.15.2,192.168.15.1,DNS,45539,53,148,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,45539,192,2,0.00023794174194335938,0.00023794174194335938,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,QUIC,38415,443,4387,8,0.18895602226257324,0.026993717466081892,0.028819771053047904,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,38415,5017,9,0.12205696105957031,0.015257120132446289,0.017812924043513118,0
192.168.15.2,192.168.15.1,DNS,45769,53,160,2,4.76837158203125e-06,4.76837158203125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::2003,TCP,42092,443,868,10,164.75936603546143,18.30659622616238,27.610772794006863,0
192.168.15.1,192.168.15.2,DNS,53,45769,204,2,0.00024008750915527344,0.00024008750915527344,,0
192.168.15.2,192.168.15.1,DNS,45808,53,160,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::200a,TCP,44582,443,832,10,0.12580084800720215,0.013977872000800239,0.022654196983231973,0
192.168.15.1,192.168.15.2,DNS,53,45808,204,2,0.0002510547637939453,0.0002510547637939453,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::200a,QUIC,37101,443,1668,3,0.1212611198425293,0.06063055992126465,0.024766499709365595,0
2800:3f0:4001:836::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,44582,3026,7,0.10698699951171875,0.017831166585286457,0.018725230451860784,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::200a,TLS,44582,443,1209,4,0.08826088905334473,0.02942029635111491,0.03792292028516975,0
2800:3f0:4001:81c::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,42092,3456,12,164.73760294914246,14.976145722649314,34.97132351567763,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::2003,TLS,42092,443,1681,8,164.6691300868988,23.524161440985544,29.5430280433429,0
2800:3f0:4001:836::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,37101,3750,5,0.05485391616821289,0.013713479042053223,0.015924253248713546,0
2800:3f0:4001:836::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,44582,3068,4,0.021526098251342773,0.007175366083780925,0.009436096416634844,0
2800:3f0:4001:81c::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,42092,2956,6,117.22633600234985,23.44526720046997,32.092873352866704,0
192.168.15.2,192.168.15.1,DNS,38329,53,196,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,38329,240,2,0.00032901763916015625,0.00032901763916015625,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,QUIC,39479,443,2693,11,0.134260892868042,0.013426089286804199,0.015883913678900685,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,39479,13218,15,0.11240911483764648,0.00802922248840332,0.01487505519407954,0
192.168.15.2,192.168.15.1,DNS,59523,53,196,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,59523,240,2,0.0002448558807373047,0.0002448558807373047,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83c::200a,QUIC,48475,443,5950,19,0.8935661315917969,0.04964256286621094,0.16291372510624946,0
2800:3f0:4001:83c::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,48475,14473,19,0.852928876876831,0.047384937604268394,0.16352615007005677,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83c::200a,TCP,42436,443,1212,14,164.34139800071716,12.641646000055166,24.174414168218206,0
2800:3f0:4001:83c::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,42436,8546,15,164.31993913650513,11.737138509750366,31.167690574425034,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83c::200a,TLS,42436,443,1702,8,164.25302600860596,23.46471800122942,29.529893800234447,0
2800:3f0:4001:83c::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,42436,3649,6,117.81663489341736,23.56332697868347,32.25527694093237,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:808::2003,QUIC,39636,443,3071,14,0.15277886390686035,0.01175222030052772,0.014572624986069316,0
2800:3f0:4001:808::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,39636,7821,13,0.1313800811767578,0.01094834009806315,0.015411524813691967,0
192.168.15.2,192.168.15.1,DNS,39645,53,188,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,39645,232,2,0.0002410411834716797,0.0002410411834716797,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:815::200a,QUIC,57529,443,11277,28,4.531748056411743,0.16784252060784233,0.7192355639390714,0
